bootstrap_ARI
0.27156371730662215
0.27156371730662215
0.1791530944625407
0.7981021350980148
0.7981021350980148
1.0
1.0
-0.002671118530884808
0.1001669449081803
1.0
1.0
0.27156371730662215
0.27156371730662215
0.27156371730662215
1.0
0.7981021350980148
0.8096975403083442
1.0
0.8096975403083442
-0.002671118530884808
1.0
0.7981021350980148
1.0
0.1791530944625407
0.1001669449081803
0.27156371730662215
1.0
0.7981021350980148
0.7981021350980148
0.1791530944625407
0.6002076843198338
0.1791530944625407
0.1791530944625407
1.0
0.1001669449081803
0.6002076843198338
0.7981021350980148
1.0
1.0
1.0
0.1001669449081803
1.0
-0.035410129986553115
1.0
0.7981021350980148
0.3787539220080681
1.0
-0.002671118530884808
0.6002076843198338
0.1001669449081803
1.0
0.7981021350980148
1.0
-0.002671118530884808
1.0
1.0
0.1791530944625407
1.0
0.27156371730662215
1.0
-0.002671118530884808
1.0
0.6002076843198338
0.7981021350980148
1.0
1.0
0.27156371730662215
1.0
0.6002076843198338
0.7981021350980148
0.033617212012550426
0.27156371730662215
-0.06451612903225806
1.0
1.0
0.6002076843198338
0.27156371730662215
-0.06451612903225806
0.27156371730662215
1.0
1.0
1.0
1.0
0.033617212012550426
0.08357577360486644
0.27156371730662215
1.0
0.1791530944625407
0.27156371730662215
0.08357577360486644
0.6002076843198338
0.1791530944625407
0.1001669449081803
0.27156371730662215
0.27156371730662215
1.0
1.0
1.0
1.0
1.0
1.0
0.1791530944625407
0.1791530944625407
0.1001669449081803
1.0
0.08357577360486644
0.1001669449081803
1.0
0.7981021350980148
0.1001669449081803
0.7981021350980148
0.6002076843198338
1.0
1.0
0.1791530944625407
0.6002076843198338
0.1001669449081803
1.0
1.0
0.6002076843198338
1.0
0.6002076843198338
0.1791530944625407
0.27156371730662215
0.1791530944625407
0.033617212012550426
1.0
1.0
0.7981021350980148
1.0
0.7981021350980148
1.0
1.0
0.7981021350980148
0.27156371730662215
0.8096975403083442
1.0
1.0
0.6002076843198338
1.0
0.27156371730662215
0.033617212012550426
0.27156371730662215
0.27156371730662215
0.27156371730662215
1.0
1.0
1.0
0.08357577360486644
0.7981021350980148
1.0
1.0
-0.035410129986553115
0.7981021350980148
0.27156371730662215
0.033617212012550426
0.1716718960107575
1.0
0.8096975403083442
0.1001669449081803
0.6002076843198338
1.0
1.0
1.0
0.1001669449081803
0.1001669449081803
0.27156371730662215
0.6002076843198338
1.0
0.1791530944625407
1.0
0.7981021350980148
0.8096975403083442
1.0
1.0
1.0
1.0
0.1791530944625407
0.1001669449081803
1.0
1.0
1.0
0.1001669449081803
1.0
1.0
0.1001669449081803
1.0
1.0
0.7981021350980148
1.0
1.0
1.0
0.6002076843198338
0.1791530944625407
1.0
1.0
1.0
0.7981021350980148
1.0
1.0
